name,country,state,address,reg_no,product_codes,device_names,device_class,specialty,k_numbers,source
"YANKANG MEDICAL INSTRUMENT CO., LTD.",TW,TW,"10F, No. 221, Sec. 4, Zhongxiao E. Rd., Taipei TW",3039346136,LYG,Massager; Therapeutic; Manual,1,Physical Medicine,,openFDA
"ZHEJIANG E-COZY ELECTRONIC TECHNOLOGY CO., LTD.",CN,CN,"Building 12, 355 Binhai 12 Branch Road, Wenzhouwan Wenzhou Zhejiang CN",3017965926,ILO,Pack; Hot Or Cold; Water Circulating,2,Physical Medicine,,openFDA
"PULSE TECHNOLOGIES, INC.",US,PA,2000 AM DRIVE QUAKERTOWN PA US 18951,2532027,OVE; MAX; OVD; PHM,Intervertebral Fusion Device With Integrated Fixation; Cervical; Intervertebral Fusion Device With Bone Graft; Lumbar; Thoracic,2,Orthopedic,,openFDA
HELMUT ZEPF MEDIZINTECHNIK GMBH,DE,DE,OBERE HAUPTSTR. 16-20 SEITINGEN Baden-Wurttemberg DE,9611367,EIL,Gauge; Depth; Instrument; Dental,1,Dental,,openFDA
TECHNOMED EUROPE,NL,NL,Wiebachstraat 25a Kerkrade Limburg NL,9710376,GXY,Electrode; Cutaneous,2,Neurology,K072016,openFDA
PROMOTEC-MEDIZINTECHNIK GmbH,DE,DE,An der Dahlewitzer Heide 11 Blankenfelde / Mahlow Brandenburg DE,3011245468,NEU,Marker; Radiographic; Implantable,2,"General, Plastic Surgery",,openFDA
"MIDA PRECISION MOLD CO.,LTD",VN,VN,"HIGHWAY 1A, MY YEN COMMUNE BEN LUC DISTRICT Long An VN",3012462466,FMH,Container; Specimen; Sterile,1,Pathology,,openFDA
WECCAN (VIETNAM) TECHNOLOGY COMPANY LIMITED,VN,VN,"Lot M7, Road No.2, Dau Giay Industrial Park, Dau Giay Town, 76000 Thong Nhat District Dau Giay Dong Nai VN",3042131929,OHS,Light Based Over The Counter Wrinkle Reduction,2,"General, Plastic Surgery",,openFDA
"PDT, INC.",US,MT,8275 Highway 10 W MSLA MT US 59808,3003963832,EMK; EMN,Curette; Surgical; Dental; Scaler; Periodontic,1,Dental,,openFDA
PEAK 5 PACKAGING LLC,US,NE,13232 Portal Dr Ste 7 Omaha NE US 68138,3013652330,OOX,Automated Occult Blood Analyzer,2,Hematology,,openFDA
"VELCROMEX, S.A. DE C.V.",MX,MX,"CALLE 13, AVES. 14 Y 17, No. 1545 AGUA PRIETA Sonora MX",9680215,EYJ; HGM; NPF,Holder; Ureteral Catheter; System; Monitoring; Perinatal; Monitor; Apnea; Home Use,1; 2,"Gastroenterology, Urology; Obstetrics/Gynecology; Anesthesiology",,openFDA
"EXPRESS MANUFACTURING, INC",US,CA,3519 West Warner Avenue Santa Ana CA US 92704,2087572,DJZ,Devices; Breath Trapping; Alcohol,1,Clinical Toxicology,,openFDA
Inission Syd AB (Malmo AB),SE,SE,Jaegersrovaegen 204 Malmo Skane SE,3013596041,ETW,Calibrator; Hearing Aid / Earphone And Analysis Systems,2,"Ear, Nose, Throat",,openFDA
"GUANGZHOU PENGBO ENTERPRISES CO.,LTD.",CN,CN,"102 BLVD.,No.196-8, Sandong Road, Huadu District GUANGZHOU Guangdong CN",3008421850,HQY,Sunglasses (Non-Prescription Including Photosensitive),1,Ophthalmic,,openFDA
ENERCON TECHNOLOGIES,US,ME,25 NORTHBROOK DR. GRAY ME US 04039,3003018722,NTN; KQM; FBN,Led Light Source; Camera; Surgical And Accessories; Choledochoscope And Accessories; Flexible/Rigid,2; 1,"Gastroenterology, Urology; General, Plastic Surgery",,openFDA
Sanmina-SCI Systems de Mexico SA de CV,MX,MX,"Km 15.5 No. 29, Plant 06 Carr. Chapala-Guadalajara Jalisco MX",3006544299,OWB; JAA; OXO,Interventional Fluoroscopic X-Ray System; System; X-Ray; Fluoroscopic; Image-Intensified; Image-Intensified Fluoroscopic X-Ray System; Mobile,2,Radiology,,openFDA
"JATEX, INC.",US,IN,551 Shawnee Drive Nappanee IN US 46550,3010049501,MAX; NKB; HAW; KWP; OLO; HWC; OVD,Intervertebral Fusion Device With Bone Graft; Lumbar; Thoracolumbosacral Pedicle Screw System; Neurological Stereotaxic Instrument; Appliance; Fixation; Spinal Interlaminal; Orthopedic Stereotaxic Instrument; Screw; Bone; Intervertebral Fusion Device With Integrated Fixation,2,Orthopedic; Neurology,,openFDA
"STEP WELL TECH CO., LTD",CN,CN,"4-5/F, Building #3, No 311, Tongan Industrial Park Xiamen Fujian CN",3026844224,IQI,Orthosis; Limb Brace,1,Physical Medicine,,openFDA
SPANG & BRANDS GMBH,DE,DE,Max-Planck-Str. 25 Friedrichsdorf Hesse DE,3002558847,KIH,Dispenser; Cement,1,Orthopedic,,openFDA
"A&D Manufacturing Company, Limited - Tsukuba Factory",JP,JP,4210-15 Takasai Shimotsuma-shi Ibaraki JP,3006899423,FRW,Scale; Patient,1,General Hospital,,openFDA
ZHEJIANG HALLEY POWER MACHINE CO LIMITED,CN,CN,Number 22 Dangui Road yongkang Zhejiang CN,3016527308,ISA,Massager; Therapeutic; Electric,1,Physical Medicine,,openFDA
Ozuufuk Tekstil Ith. Ihr. San. Ve Tic. Ltd. Sti,TR,TR,Firuzkoy Mah. Kazim Karabekir Cad. No:10 Istanbul TR,3040278131,KME,Bedding; Disposable; Medical,1,General Hospital,,openFDA
SPAN PACKAGING SERVICES d.b.a. MULTI-PACK SOLUTIONS,US,SC,1301 Perimeter Rd Greenville SC US 29605,1063707,NUC; KMJ,Lubricant; Personal; Patient,2; 1,Obstetrics/Gynecology; General Hospital,,openFDA
RIVERPOINT MEDICAL LLC,US,OR,825 NE 25th Ave Portland OR US 97232,3006981798,KXK; IYE,Source; Brachytherapy; Radionuclide; Accelerator; Linear; Medical,2,Radiology,K103449,openFDA
"Beaver-Visitec International, Inc.",MX,MX,"Valle del Cedro No. 1520, Parque Industrial Intermex Ciudad Juarez Chihuahua MX",3013421458,JYP; KDD,Knife; Myringotomy; Kit; Surgical Instrument; Disposable,1,"Ear, Nose, Throat; General, Plastic Surgery",,openFDA
TECMA OPERACIONES S. DE R.L. DE C.V.,MX,MX,Manuel Talamas Camandari 10100 Suite A Juarez Chihuahua MX,3011106828,MDM; ITX,Instrument; Manual; Surgical; General Use; Transducer; Ultrasonic; Diagnostic,1; 2,"General, Plastic Surgery; Radiology",,openFDA
"HITACHI HIGH-TECH CORP., NAKA DIVISION",JP,JP,882 ICHIGE Hitachinaka-shi Ibaraki JP,9614673,PCA,Dna Genetic Analyzer,2,Clinical Chemistry,,openFDA
"WENZHOU XINYUAN INTERNATIONAL TRADE CO.,LTD",CN,CN,"THE 3RD FLOOR OF THE 3RD BUILDING,NO.248 ZHONGHUI ROAD, WENZHOU Zhejiang CN",3016593276,HQZ,Frame; Spectacle,1,Ophthalmic,,openFDA
PROMEPLA  S.A.M,MC,MC,9 AVENUE PRINCE ALBERT II MONACO Monaco-Ville MC,3006617533,FFK; FEO,Lithotriptor; Electro-Hydraulic; Lithotriptor; Ultrasonic,2,"Gastroenterology, Urology",,openFDA
GIZMOSPRING.COM DONGGUAN LIMITED,CN,CN,"501 Room, No.1 Longhe Road, Changping Town, Dongguan City Dongguan Guangdong CN",3011150256,JFA,Exerciser; Finger; Powered,1,Physical Medicine,,openFDA
MEDIZINTECHNIK SATTLER GMBH,DE,DE,Werkstrasse 9 Koenigsee Thuringia DE,3009547284,HTW,Bit; Drill,1,Orthopedic,,openFDA
"TONGLU QIANYAN MEDTECH CO.,LTD",CN,CN,"Room 101, Building 6, Medical Device Industry Park, No. 1688, Chunjiang East Road, Fengchuan Street hangzhou Zhejiang CN",3012783431,IMD,Pack; Hot Or Cold; Disposable,1,Physical Medicine,,openFDA
VITA NEEDLE CO.,US,MA,919 GREAT PLAIN AVE. NEEDHAM MA US 02492,1213680,FMI,Needle; Hypodermic; Single Lumen,2,General Hospital,,openFDA
PREFERRED ORAL DESIGN LIMITADA,CR,CR,"Potrerillos street Flexipark  Industrial park warehouse D2 Alajuela, San Rafael CR",3019252621,ELZ,Crown; Preformed,1,Dental,,openFDA
Graphic Controls  Acquisition Corp.dba Nissha Medical Technologies,US,NY,400 Exchange St BUFFALO NY US 14204,1317188,DRX,Electrode; Electrocardiograph,2,Cardiovascular,,openFDA
"LUCKY INDUSTRIES CO., LTD.",KR,KR,43 Hanamsandan 1beon-ro Gwangsan-gu Gwangju Jeonnam KR,3040313548,EFW,Toothbrush; Manual,1,Dental,,openFDA
"HeartStitch, INC.",US,CA,17074 Newhope St Fountain Valley CA US 92708,3009142291,HCF,Instrument; Ligature Passing And Knot Tying,1,"General, Plastic Surgery",,openFDA
"Brasseler U.S.A. Medical, LLC",US,GA,1 Brasseler Blvd Savannah GA US 31419,2025102,LXH,Orthopedic Manual Surgical Instrument,1,Orthopedic,,openFDA
"Viant Upland, Inc",US,CA,2052 WEST 11TH ST. UPLAND CA US 91786,2027487,FZX,Guide; Surgical; Instrument,1,"General, Plastic Surgery",,openFDA
HELIO DIAGNOSTICS SAS,FR,FR,163 avenue de Luminy Marseille Bouches-du-Rhone FR,3039487170,NYI,Classifier; Prognostic; Recurrence Risk Assessment; Rna Gene Expression; Breast Cancer,2,Immunology,,openFDA
IDEAL QUALITY SDN BHD,MY,MY,"LOT 6075, JALAN HAJI ABDUL MANAN / KU 8, KAWASAN PERINDUSTRIAN MERU BARAT, Klang Selangor MY",3013546437,LZA,Polymer Patient Examination Glove,1,General Hospital,,openFDA
PT ACE MEDICAL PRODUCTS INDONESIA,ID,ID,"(Unit A18 - A21) Jl. Akasia, Mangunsari Kedawung, Banyuputih, Batang Regency, Jawa Barat ID",3039394934,KME,Bedding; Disposable; Medical,1,General Hospital,,openFDA
SRA Developments Ltd,GB,GB,Oak Tree House Kingskerswell Devon GB,9681503,NAY,System; Surgical; Computer Controlled Instrument,2,"Gastroenterology, Urology",,openFDA
BODITECH MED INC.,KR,KR,"43, Geodudanji 1-gil, Dongnae-myeon Chuncheon Gangwon KR",3009491259,DCN,System; Test; C-Reactive Protein,2,Immunology,,openFDA
"JIANGSU KELING MEDICAL APPLIANCES CO.,LTD.",CN,CN,"18#, Xiaoguanqiao Road Yangzhou Jiangsu CN",3010373530,BZN; FNW,Cart; Emergency; Cardiopulmonary (Excluding Equipment); Pad; Kelly,1; 2,"Anesthesiology; General, Plastic Surgery",,openFDA
"ZHONGSHAN GL ELECTRONICS CO.,LTD",CN,CN,"3rd Floor, Wanhua Building, Dehe Road, Jidongyi, Xiaolan Town, Zhongshan City ZHONGSHAN Guangdong CN",3017858989,KDQ,Bottle; Collection; Vacuum,2,General Hospital,,openFDA
"Pivot Hawks Manila, Inc.",PH,PH,"Lot 3-D, Unit 1-3 Sta Rosa Laguna PH",1000655211,GZJ,Stimulator; Nerve; Transcutaneous; For Pain Relief,2,Neurology,,openFDA
"AUGUST BIOSERVICES, LLC",US,TN,1845 Elm Hill Pike Nashville TN US 37210,3017298490,KDL,Set; Perfusion; Kidney; Disposable,2,"Gastroenterology, Urology",,openFDA
KAPP SURGICAL GMBH,DE,DE,5. HAUPTSTRASSE DUERBHEIM Baden-Wurttemberg DE,8010769,GFJ; GEN; HXX; GAD; KBD,Mallet; Surgical; General & Plastic Surgery; Forceps; Screwdriver; Retractor; Scissors; Nasal,1,"General, Plastic Surgery; Orthopedic; Ear, Nose, Throat",,openFDA
"Hangzhou GspMed Medical Appliances Co., Ltd.",CN,CN,No. 18 Mingxing Road Hangzhou City Zhejiang CN,3004617746,FYH; FQM,Splint; Extremity; Noninflatable; External; Sterile; Bandage; Elastic,1,"General, Plastic Surgery; General Hospital",,openFDA
GREEK HANDMADE FRAMES SA,GR,GR,ASKLIPIOU 2A KRIONERI Attiki GR,3012206774,HQZ,Frame; Spectacle,1,Ophthalmic,,openFDA
Solventum US LLC,US,CA,2111 McGaw Avenue Irvine CA US 92614,3032163716,DYH,Adhesive; Bracket And Tooth Conditioner; Resin,2,Dental,,openFDA
"SHENZHEN HYS MEDICAL CO., LTD.",CN,CN,"Building 3, Huayisheng Industrial Park, Fenghuang Village, Fuyong Town, Bao'an District Shenzhen Guangdong CN",3012944064,LRP,Tray; Surgical,1,"General, Plastic Surgery",,openFDA
"HUBEI KIMSOUL INDUSTRIAL CO.,LTD",CN,CN,NO.1 Guohezhen industrial zone Xiantao Hubei CN,3014198412,LYU,Accessory; Surgical Apparel,1,"General, Plastic Surgery",,openFDA
"JMG MACHINE, INC.",US,CA,17037 INDUSTRY PLACE La Mirada CA US 90638,2031910,FZX; OLO,Guide; Surgical; Instrument; Orthopedic Stereotaxic Instrument,1; 2,"General, Plastic Surgery; Neurology",K112507,openFDA
"JIANERKANG MEDICAL CO., LTD.",CN,CN,"No.1 Jianerkang Road, Industrial Zone, Zhixi Town, Jintan District Changzhou City Jiangsu CN",9616874,PUI,Drape; Surgical; Exempt,2,"General, Plastic Surgery",,openFDA
Catalyst DME LLC,US,TX,3215 Huffman Eastgate Rd HUFFMAN TX US 77336,1644196,LLI,Bed; Therapeutic; Ac-Powered; Adjustable Home-Use,2,General Hospital,,openFDA
PAIFU COMFORT INDUSTRIAL CO LTD,TW,TW,"No.77, Lane 395,Sec.1 Chung-Cheng N. Rd. Tainan City TW",3005246958,HST; IQJ,Apparatus; Traction; Non-Powered; Splint; Clavicle,1,Orthopedic; Physical Medicine,,openFDA
"B & M PRECISION, INC.",US,FL,941 4th St SW Ruskin FL US 33570,1058322,MDM,Instrument; Manual; Surgical; General Use,1,"General, Plastic Surgery",,openFDA
ATOM HEALTH CORPORATION,TW,TW,"1F., No. 29, Minsheng 6th St., Guiren Dist., Tainan City TW",3014498861,NZU,Collector; Urine; Powered; Non Indwelling Catheter,1,"Gastroenterology, Urology",,openFDA
HAODY MEDICAL TECHNOLOGY (VIETNAM) COMPANY LIMITED,VN,VN,"Lot 11,12 13,14,15, My Phuoc Ready-built Factory Ho Chi Minh City VN",3038131022,KME,Bedding; Disposable; Medical,1,General Hospital,,openFDA
"MILEY TECHNOLOGY (HEBEI) CO., LTD",CN,CN,"Building 3,High Tech Industrical Zone,South of Xinneng Street, Economic Development Zone, Guantao County Handan Hebei CN",3027605738,EFS,Unit; Oral Irrigation,1,Dental,,openFDA
"ASIASTAR INDUSTRY(HUIZHOU)CO., LTD",CN,CN,"1-2/F, building 1, Shenghao International Intellectual garden Huizhou City Guangdong CN",3026270768,HOI,Spectacle; Magnifying,1,Ophthalmic,,openFDA
"SECURE MANUFACTURING (THAILAND) CO., LTD.",TH,TH,"114 Soi Tubyao 1, Sangkhapracha Rd. Bangkok Krung Thep Maha Nakhon TH",3016515429,MSH,Respirator; Surgical,2,"General, Plastic Surgery",,openFDA
MINRA GARMENTS (PVT) LTD,LK,LK,"8th Miles Post, Anuradhapura Road Puttlam North Western LK",3009716062,FXP,Cover; Shoe; Operating-Room,1,"General, Plastic Surgery",,openFDA
PRECISION VISION,US,IL,1725 Kilkenny Court Woodstock IL US 60098,3003846146,HOX,Chart; Visual Acuity,1,Ophthalmic,,openFDA
Cochlear Ltd,AU,AU,1 University Ave Macquarie University New South Wales AU,3009092818,SEM,Sub-Scalp Implanted Electroencephalogram System For Remote Patient Monitoring,2,Neurology,,openFDA
DAVOL SURGICAL INNOVATIONS,MX,MX,AVE. ROBERTO FIERRO No. 6408/6123 CD. JUAREZ Chihuahua MX,9616067,KMK; EZB,Device; Intravascular Catheter Securement; Stylet For Catheter; Gastro-Urology,1,"General Hospital; Gastroenterology, Urology",,openFDA
JIANLIYUAN HEALTHCARE CO. LTD,VN,VN,"Phuoc Dong Industrial Park & Port B3.1(B2.1-B2.2), Road N2,Hamlet 5 Tan Lan Commune Tay Ninh VN",3041878227,GAZ,Tubing; Noninvasive,2,General Hospital,,openFDA
"HANGZHOU YUNCHI TECHNOLOGY CO., LTD",CN,CN,"4-991 Linjiang E-Commerce Business Park, Linjiang Street, Qiantang District Hangzhou Zhejiang CN",3027328721,JES; LYG,Floss; Dental; Massager; Therapeutic; Manual,1,Dental; Physical Medicine,,openFDA
CELESTICA ELECTRONICS (S) PTE LTD.,SG,SG,6 Serangoon North Avenue 5 Singapore Central Singapore SG,3008202779,OMC; OLW; ORT; GCJ,Reduced- Montage Standard Electroencephalograph; Index-Generating Electroencephalograph Software; Burst Suppression Detection Software For Electroencephalograph; Laparoscope; General & Plastic Surgery,2,"Neurology; Gastroenterology, Urology",,openFDA
"INDUSTRIE BORLA, S.P.A.",IT,IT,"Via G. Di Vittorio, 7 Bis Moncalieri Torino IT",8021083,LHI,Set; I.V. Fluid Transfer,2,General Hospital,,openFDA
VORZEIGEN,US,IN,5650 Industrial Ave S Connersville IN US 47331,3007344102,MAX; GAH,Intervertebral Fusion Device With Bone Graft; Lumbar; Stylet; Surgical; General & Plastic Surgery,2; 1,"Orthopedic; General, Plastic Surgery",,openFDA
"SURGICAL INSTRUMENT MANUFACTURERS, LLC",US,MO,2076 Fenton Logistics Park FENTON MO US 63026,1935627,MAX; MNI; KWQ; KWP; MNH; OVD; OUR; HWC; FHQ; GAD,Intervertebral Fusion Device With Bone Graft; Lumbar; Orthosis; Spinal Pedicle Fixation; Appliance; Fixation; Spinal Intervertebral Body; Spinal Interlaminal; Spondylolisthesis Spinal Fixation; Intervertebral Fusion Device With Integrated Fixation; Sacroiliac Joint Fixation; Screw; Bone; Holder; Needle; Gastroenterologic; Retractor,2; 1,"Orthopedic; Gastroenterology, Urology; General, Plastic Surgery",,openFDA
"JIANGSU HANFANG TEXTILE TECHNOLOGY CO., LTD",CN,CN,"West Of Jianning Road, Weiyi Road Xuzhou City Jiangsu CN",3017408377,OEA,Non-Surgical Gown,1,"General, Plastic Surgery",,openFDA
SYMMETRY MEDICAL THORNTON PRECISION COMPONENTS LTD,GB,GB,"BEULAH ROAD SHEFFIELD, SOUTH YORKSHIRE Barnsley GB",3004196040,OIY; JWH,Prosthesis; Knee; Patellofemorotibial; Semi-Constrained; Cemented; Polymer + Additive/Metal/Polymer + Additive; Prosthesis; Knee; Patellofemorotibial; Semi-Constrained; Cemented; Polymer/Metal/Polymer,2,Orthopedic,,openFDA
"ZHEJIANG EXCELLENT UNITED MEDICAL TECHNOLOGY CO.,LTD",CN,CN,"Room 602, 6th Floor, Unit 1, No.3 Wenhua Road, Choujiang Street, Yiwu City Jinhua Zhejiang CN",3038637162,GCX,Apparatus; Suction; Operating-Room; Wall Vacuum Powered,2,General Hospital,,openFDA
"R & D SYSTEMS, INC.",US,MN,614 Mckinley Pl Ne MINNEAPOLIS MN US 55413,2182501,KRX,Calibrator For Cell Indices,2,Hematology,,openFDA
"YIWU HAODING MEDICAL CO.,LTD",CN,CN,"2nd-7th Floor , building 2, No.517 ShuangFeng Road, Fotang Town, Industrial Functional Area Yiwu Zhejiang CN",3011248163,FQM; HMP; MDA; KME; FPX; ILI; KGX; LYU; LRJ,Bandage; Elastic; Pad; Eye; Elastomer; Silicone; For Scar Management; Bedding; Disposable; Medical; Strip; Adhesive; Closure; Skin; Sling; Arm; Tape And Bandage; Accessory; Surgical Apparel; Disinfectant; Medical Devices,1,"General Hospital; General, Plastic Surgery; Physical Medicine",,openFDA
"EMERALD NONWOVENS INTL. CO., LTD.",TH,TH,"88, 88/1 MOO 2,  NONG CHUMPON NEAN Phetchaburi TH",3003495693,FYA; KKX; FXP; FRG,Gown; Surgical; Drape; Antimicrobial; Cover; Shoe; Operating-Room; Wrap; Sterilization,2; 1,"General, Plastic Surgery; General Hospital",K964142,openFDA
SPARK HOLLAND BV.,NL,NL,Waanderweg 40 EMMEN Drenthe NL,3006397327,DPM,Columns; Liquid Chromatography,1,Clinical Chemistry,,openFDA
Trilliant Surgical LLC,US,TX,727 N. Shepherd Dr Houston TX US 77007,3007420745,FZX; MBI; HSB,Guide; Surgical; Instrument; Fastener; Fixation; Nondegradable; Soft Tissue; Rod; Intramedullary And Accessories,1; 2,"General, Plastic Surgery; Orthopedic",,openFDA
"MATRIX MACHINING TECHNOLOGIES, INC.",US,TN,2855 Directors Cv Memphis TN US 38131,3010123172,HRS; HWC,Plate; Fixation; Bone; Screw; Fixation; Bone,2,Orthopedic,,openFDA
"Oral Arts Laboratory, Inc.",US,AL,2700 Memorial Pkwy SW Huntsville AL US 35801,3005730680,MQC,Mouthguard; Prescription,U,Unknown,,openFDA
HANGZHOU FUYANG HONGWEI METAL PRODUCT LIMITED COMPANY,CN,CN,"Liaoan Village, Wanshi Town Hangzhou City Zhejiang CN",3006553621,FNJ,Bed; Manual,1,General Hospital,,openFDA
Lincotek Medical,US,TN,3110 Stage Post Dr Ste 117 Bartlett TN US 38133,3008421730,KWA,Prosthesis; Hip; Semi-Constrained (Metal Uncemented Acetabular Component),3,Orthopedic,,openFDA
"QUANZHOU LIYOU SANITARY PRODUCTS CO., LTD",CN,CN,"No. 587, Wanhong Road, Datingpu Industrial Zone, Majia , Luojiang , Quanzhou , Fujian Quanzhou Fujian CN",3016869929,EYQ,Garment; Protective; For Incontinence,1,"Gastroenterology, Urology",,openFDA
ALBERT BROWNE LTD.,GB,GB,Rayns Way LEICESTER GB,8021896,JOJ,Indicator; Physical/Chemical Sterilization Process,2,General Hospital,,openFDA
COBA BIOMEDICAL PTY (LTD),ZA,ZA,"Unit 16, Eland Industrial Park 42, Eland Street Bloemfontein Free State ZA",3042940336,EQJ,Bur; Ear; Nose And Throat,1,"Ear, Nose, Throat",,openFDA
BARD REYNOSA S.A. DE C.V.,MX,MX,BLVD. MONTEBELLO No. 1 REYNOSA Tamaulipas MX,9617592,PND; ITX; FOZ; FMI; DSA; LJT; LJS,Midline Catheter; Transducer; Ultrasonic; Diagnostic; Catheter; Intravascular; Therapeutic; Short-Term Less Than 30 Days; Needle; Hypodermic; Single Lumen; Cable; Transducer And Electrode; Patient; (Including Connector); Port & Catheter; Implanted; Subcutaneous; Long-Term Greater Than 30 Days,2,General Hospital; Radiology; Cardiovascular,K863606; K063240,openFDA
OSCOR INC.,US,FL,4875 Palm Harbor Blvd PALM HARBOR FL US 34683,1035166,GZB,Stimulator; Spinal-Cord; Implanted (Pain Relief),2,Neurology,,openFDA
CODAN US CORP.,US,CA,3501 WEST SUNFLOWER AVE. SANTA ANA CA US 92704,2016945,FPA,Set; Administration; Intravascular,2,General Hospital,K001872,openFDA
PHARMPUR GMBH,DE,DE,"MESSERSCHMITTRING 33 KONIGSBRUNN, BAVARIA DE",3005689226,NHB,Polymer; Ear; Nose And Throat; Synthetic; Absorbable,2,"Ear, Nose, Throat",,openFDA
"DIKAKU INDUSTRIAL CO.,LIMITED",CN,CN,"FLAT/RM 7022 BLK D 7/F TAK, WING INDUSTRY BLDG 3 TSUN WEN, ROAD TUEN MUN NT HONG KONG CN",3023876581,OAP,Laser; Comb; Hair,2,Physical Medicine,,openFDA
PRESTIGE AMERITECH,US,TX,7201 Iron Horse Blvd. North Richland Hills TX US 76180,3005022483,FXX,Mask; Surgical,2,"General, Plastic Surgery",K171162,openFDA
"ROBLING MEDICAL, LLC",US,NC,90 Weathers Street Youngsville NC US 27596,3007829657,LHI; GEH; FPA; HTN; QPB,Set; I.V. Fluid Transfer; Unit; Cryosurgical; Accessories; Administration; Intravascular; Washer; Bolt Nut; System; Suction; Lipoplasty For Removal,2,"General Hospital; General, Plastic Surgery; Orthopedic",,openFDA
"Cobes Industries (Jinzhai) Co., Ltd.",CN,CN,Peasant-worker Pioneer park Baitafan town Jinzhai county Luan Anhui CN,3013600605,FYA,Gown; Surgical,2,"General, Plastic Surgery",,openFDA
JAGO-PRO SP. Z O.O.,PL,PL,Szczakowska 35 JAWORZNO Slaskie PL,3006580788,EXB,Collector; Ostomy,1,"Gastroenterology, Urology",,openFDA
ARMBRUSTER GMBH,DE,DE,Josef-Maier-Str. 6 Steinach Baden-Wurttemberg DE,3013194153,HWT; PHX; HSD; KWY; OQI; OLO,Template; Shoulder Prosthesis; Reverse Configuration; Prosthesis; Shoulder; Hemi-; Humeral; Metallic Uncemented; Hip; Femoral; Metal/Polymer; Cemented Or Uncemented; Semi-Constrained; Cemented; Metal/Ceramic/Polymer + Additive; Porous Uncemented; Orthopedic Stereotaxic Instrument,1; 2,Orthopedic; Neurology,,openFDA
"AJR Specialty Products, LLC",US,IL,1200 Rukel Way Saint Charles IL US 60174,3030441550,BWN,Table And Attachments; Operating-Room,1,"General, Plastic Surgery",,openFDA
"LABCON, NORTH AMERICA",US,CA,"3700 LAKEVILLE HWY., STE. 200 PETALUMA CA US 94954",2916657,KDT,Container; Specimen Mailer And Storage; Sterile,1,Pathology,,openFDA
"YIWU MAITU TRADING CO., LTD.",CN,CN,"Room 611, Building 7 E-commerce Incubation Center International Land Port 388 Kaiyun Road Chengxi Subdistrict Jinhua Zhejiang CN",,DWL,Stocking; Medical Support (To Prevent Pooling Of Blood In Legs),2,General Hospital,,openFDA
INTEGRATED MICRO-ELECTRONICS INC. (IMI),PH,PH,North Science Avenue Binan Laguna PH,3013294311,OSM,Hearing Aid; Air-Conduction With Wireless Technology; Prescription,2,"Ear, Nose, Throat",,openFDA
Sistemas Medicos Alaris S.A de C.V.,MX,MX,"Parque Sur, El Realito, Blvd. 2000 Tijuana Baja California MX",3024706751,BRY; LHI,Cabinet; Table And Tray; Anesthesia; Set; I.V. Fluid Transfer,1; 2,Anesthesiology; General Hospital,,openFDA
QUANTIMETRIX CORP.,US,CA,2005 Manhattan Beach Blvd REDONDO BEACH CA US 90278,2020715,JJX,Single (Specified) Analyte Controls (Assayed And Unassayed),1,Clinical Chemistry,K103744,openFDA
"HIERAX ENTERPRISE CO., LTD",TW,TW,"NO. 12, LN. 67, TAIMING RD., WURI DIST., TAICHUNG CITY TW",3011489270,FCE,Enema Kit,1,"Gastroenterology, Urology",,openFDA
STERIS Corporation,US,OH,17820 ENGLEWOOD DR. CLEVELAND OH US 44130,1526531,KCT,Sterilization Wrap Containers; Trays; Cassettes & Other Accessories,2,General Hospital,,openFDA
"WENZHOU KANGJING OPTICS CO.,LTD.",CN,CN,"NO.45 JINDA ROAD,OUHAI DISTRICT WENZHOU Zhejiang CN",3012355773,HQY,Sunglasses (Non-Prescription Including Photosensitive),1,Ophthalmic,,openFDA
"Zhejiang Haozhonghao Health Product Co., Ltd.",CN,CN,"No.18 Xinglong Road,Furniture Garden Pingyang Zhejiang CN",3005587124,KNN; ION,Components; Wheelchair; Exerciser; Non-Measuring,1,Physical Medicine,,openFDA
LONG ISLAND TECHNOLOGY GROUP LLC,US,NY,60 Carolyn Boulevard Farmingdale NY US 11735,3010393950,FST,Light; Surgical; Fiberoptic,2,"General, Plastic Surgery",,openFDA
"KUNSHAN JIEHONG NONWOVEN PRODUCT CO., LTD.",CN,CN,No.895 Xinle Road KUNSHAN CITY Jiangsu CN,3006437555,FYA,Gown; Surgical,2,"General, Plastic Surgery",,openFDA
FLEXTRONICS INTERNATIONAL GMBH,AT,AT,FRIESACHER STRASSE 3 ALTHOFEN Karnten AT,3006126537,OCN; QOG,Insulin Autoantibody Kit; Injection Data Capture Device,2,Immunology; General Hospital,,openFDA
"SANMU (VIETNAM) PROTECTIVE PRODUCTS CO., LTD",VN,VN,"Lot C1, Road No. 8, Hai Son Industrial Park (Phase 3&4),  Binh Tien 2 Hamlet Duc Hoa Commune Tay Ninh VN",3019848304,FRG,Wrap; Sterilization,2,General Hospital,,openFDA
"PMC SMART Solutions, LLC",US,IN,1451 S. Miller Avenue Shelbyville IN US 46176,3010408671,HBO,Clip; Scalp,2,Neurology,,openFDA
YOUNG MICROBRUSH LLC,US,WI,1376 Cheyenne Ave GRAFTON WI US 53024,2134751,KXR,Applicator; Resin,1,Dental,,openFDA
